country,Period,Age (x),Age interval (n),nmx,nqx,npx,lx,ndx,nLx,nSx,Tx,e0x,nax
Mauritius,2095-2100,55,5,0.00215244,0.01070861,0.98929139,97503.101,1044.122,485087.315,0.98658967,3296929.461,33.8136,2.6744
Mauritius,2095-2100,60,5,0.00336678,0.0167043,0.9832957,96458.979,1611.28,478582.134,0.97821125,2811842.146,29.1507,2.6958
Mauritius,2095-2100,65,5,0.00569714,0.02812025,0.97187975,94847.699,2667.141,468154.427,0.96213886,2333260.011,24.6001,2.7189
Mauritius,2095-2100,70,5,0.01019147,0.04979944,0.95020056,92180.558,4590.54,450429.569,0.93383163,1865105.584,20.2332,2.7185
Mauritius,2095-2100,75,5,0.01800733,0.0864749,0.9135251,87590.018,7574.338,420625.377,0.88203457,1414676.015,16.1511,2.7127
Mauritius,2095-2100,80,5,0.03387339,0.15705968,0.84294032,80015.68,12567.237,371006.125,0.79187063,994050.638,12.4232,2.6867
Mauritius,2095-2100,85,5,0.06189797,0.26961236,0.73038764,67448.443,18184.934,293788.853,0.66122537,623044.513,9.2373,2.6105
Mauritius,2095-2100,90,5,0.10689931,0.42153572,0.57846428,49263.509,20766.329,194260.642,0.50086882,329255.661,6.6836,2.4932
Mauritius,2095-2100,95,5,0.17449051,0.59577014,0.40422986,28497.181,16977.769,97299.098,0.279239342,134995.018,4.7371,2.3385
Mauritius,2095-2100,100,-1,0.305586114,...,...,11519.411,11519.411,37695.92,...,37695.92,3.2724,3.2724
Mayotte,2095-2100,0,1,0.00093278,0.00093196,0.99906804,100000,93.196,99911.987,0.99899503,9252914.083,92.5291,0.0556
Mayotte,2095-2100,1,4,0.00004208,0.0001683,0.9998317,99906.804,16.815,399585.526,0.99984935,9153002.096,91.6154,1.5206
Mayotte,2095-2100,5,5,0.00002217,0.00011087,0.99988913,99889.989,11.074,499422.261,0.99990287,8753416.57,87.6306,2.5
Mayotte,2095-2100,10,5,0.00001668,0.0000834,0.9999166,99878.915,8.33,499373.751,0.99986816,8253994.309,82.64,2.5
Mayotte,2095-2100,15,5,0.00004084,0.00020417,0.99979583,99870.585,20.391,499307.914,0.99972805,7754620.558,77.6467,2.7925
Mayotte,2095-2100,20,5,0.00006793,0.00033959,0.99966041,99850.195,33.908,499172.126,0.9995973,7255312.644,72.662,2.6746
Mayotte,2095-2100,25,5,0.00009448,0.00047232,0.99952768,99816.287,47.145,498971.108,0.99941059,6756140.518,67.6858,2.6598
Mayotte,2095-2100,30,5,0.00014643,0.00073192,0.99926808,99769.142,73.023,498677.008,0.99906929,6257169.41,62.7165,2.6897
Mayotte,2095-2100,35,5,0.00023524,0.00117556,0.99882444,99696.119,117.199,498212.884,0.9984114,5758492.402,57.7604,2.7157
Mayotte,2095-2100,40,5,0.00041341,0.00206509,0.99793491,99578.921,205.639,497421.422,0.99740957,5260279.518,52.8252,2.699
Mayotte,2095-2100,45,5,0.00061389,0.00306492,0.99693508,99373.281,304.572,496132.888,0.99688404,4762858.096,47.929,2.5916
Mayotte,2095-2100,50,5,0.00064577,0.00322393,0.99677607,99068.71,319.391,494586.957,0.9956798,4266725.209,43.0683,2.6311
Mayotte,2095-2100,55,5,0.00115952,0.0057824,0.9942176,98749.319,571.008,492450.242,0.9923118,3772138.251,38.1991,2.7297
Mayotte,2095-2100,60,5,0.0019678,0.00979435,0.99020565,98178.31,961.593,488664.185,0.98819899,3279688.01,33.4054,2.6837
Mayotte,2095-2100,65,5,0.00285565,0.01418468,0.98581532,97216.718,1378.988,482897.456,0.98115699,2791023.825,28.7093,2.6895
Mayotte,2095-2100,70,5,0.0050286,0.02486017,0.97513983,95837.729,2382.543,473798.214,0.96593792,2308126.369,24.0837,2.7375
Mayotte,2095-2100,75,5,0.00939076,0.0459875,0.9540125,93455.187,4297.77,457659.661,0.93308945,1834328.156,19.6279,2.7625
Mayotte,2095-2100,80,5,0.01947314,0.09327052,0.90672948,89157.417,8315.759,427037.4,0.87156683,1376668.494,15.4409,2.7453
Mayotte,2095-2100,85,5,0.03703322,0.17049938,0.82950062,80841.658,13783.453,372191.634,0.77783073,949631.094,11.7468,2.6772
Mayotte,2095-2100,90,5,0.06600768,0.28496678,0.71503322,67058.205,19109.36,289502.09,0.63990829,577439.46,8.611,2.6038
Mayotte,2095-2100,95,5,0.11796189,0.45575665,0.54424335,47948.845,21853.005,185254.787,0.356614294,287937.37,6.0051,2.5065
Mayotte,2095-2100,100,-1,0.254142523,...,...,26095.84,26095.84,102682.582,...,102682.582,3.9348,3.9348
Mozambique,2095-2100,0,1,0.00565594,0.0056263,0.9943737,100000,562.63,99476.099,0.99377619,8049760.832,80.4976,0.0688
Mozambique,2095-2100,1,4,0.00034151,0.00136488,0.99863512,99437.37,135.721,397411.997,0.99892211,7950284.733,79.9527,1.5134
Mozambique,2095-2100,5,5,0.00012551,0.00062734,0.99937266,99301.649,62.296,496352.506,0.99941963,7552872.735,76.0599,2.5
Mozambique,2095-2100,10,5,0.0001067,0.00053337,0.99946663,99239.353,52.932,496064.437,0.99930588,7056520.23,71.1061,2.5
Mozambique,2095-2100,15,5,0.00018804,0.00093981,0.99906019,99186.422,93.216,495720.108,0.99876038,6560455.792,66.1427,2.7257
Mozambique,2095-2100,20,5,0.00031587,0.00157822,0.99842178,99093.206,156.391,495105.606,0.99802265,6064735.684,61.2023,2.6954
Mozambique,2095-2100,25,5,0.00048186,0.00240656,0.99759344,98936.815,238.097,494126.607,0.99712572,5569630.079,56.2948,2.6587
Mozambique,2095-2100,30,5,0.00067977,0.00339341,0.99660659,98698.717,334.925,492706.347,0.99586997,5075503.472,51.4242,2.6495
Mozambique,2095-2100,35,5,0.00099433,0.00496007,0.99503993,98363.792,487.891,490671.457,0.99409455,4582797.126,46.5903,2.648
Mozambique,2095-2100,40,5,0.00139724,0.00696328,0.99303672,97875.901,681.538,487773.823,0.99161773,4092125.669,41.8093,2.644
Mozambique,2095-2100,45,5,0.00201303,0.01001782,0.98998218,97194.363,973.675,483685.171,0.98782265,3604351.846,37.084,2.6515
Mozambique,2095-2100,50,5,0.00295052,0.01465117,0.98534883,96220.688,1409.746,477795.168,0.98224298,3120666.675,32.4324,2.6533
Mozambique,2095-2100,55,5,0.00432718,0.02141941,0.97858059,94810.942,2030.795,469310.952,0.97326593,2642871.507,27.8752,2.6641
Mozambique,2095-2100,60,5,0.00677255,0.03334183,0.96665817,92780.147,3093.46,456764.36,0.95614183,2173560.555,23.427,2.6931
Mozambique,2095-2100,65,5,0.01169791,0.05696325,0.94303675,89686.687,5108.845,436731.51,0.92406535,1716796.194,19.1422,2.7095
Mozambique,2095-2100,70,5,0.02080824,0.09928782,0.90071218,84577.842,8397.549,403568.456,0.86817522,1280064.684,15.1348,2.6992
Mozambique,2095-2100,75,5,0.03748125,0.17238362,0.82761638,76180.292,13132.235,350368.135,0.77065569,876496.228,11.5056,2.6749
Mozambique,2095-2100,80,5,0.07009415,0.30018919,0.69981081,63048.058,18926.345,270013.196,0.61705545,526128.093,8.3449,2.6104
Mozambique,2095-2100,85,5,0.12831972,0.48456297,0.51543703,44121.713,21379.748,166613.113,0.42200946,256114.897,5.8047,2.4745
Mozambique,2095-2100,90,5,0.22372893,0.69171236,0.30828764,22741.965,15730.898,70312.31,0.24187503,89501.784,3.9355,2.2413
Mozambique,2095-2100,95,5,0.3471807,0.84215859,0.15784141,7011.067,5904.43,17006.792,0.113743712,19189.474,2.737,1.9432
Mozambique,2095-2100,100,-1,0.506996552,...,...,1106.637,1106.637,2182.682,...,2182.682,1.9724,1.9724
RŽunion,2095-2100,0,1,0.00075492,0.00075439,0.99924561,100000,75.439,99928.719,0.99918967,9333978.653,93.3398,0.0551
RŽunion,2095-2100,1,4,0.00003243,0.0001297,0.9998703,99924.561,12.96,399666.116,0.99988227,9234049.934,92.4102,1.5209
RŽunion,2095-2100,5,5,0.00001761,0.00008804,0.99991196,99911.602,8.797,499536.017,0.9999229,8834383.817,88.422,2.5
RŽunion,2095-2100,10,5,0.00001323,0.00006616,0.99993384,99902.805,6.61,499497.502,0.99989413,8334847.8,83.4296,2.5
RŽunion,2095-2100,15,5,0.00003296,0.00016477,0.99983523,99896.196,16.46,499444.618,0.99978326,7835350.299,78.4349,2.7911
RŽunion,2095-2100,20,5,0.00005353,0.0002676,0.9997324,99879.735,26.727,499336.371,0.9996837,7335905.681,73.4474,2.6688
RŽunion,2095-2100,25,5,0.00007415,0.00037066,0.99962934,99853.008,37.012,499178.433,0.99953679,6836569.31,68.4663,2.66
RŽunion,2095-2100,30,5,0.00011546,0.00057713,0.99942287,99815.996,57.607,498947.208,0.99925906,6337390.877,63.4907,2.6952
RŽunion,2095-2100,35,5,0.00018944,0.00094681,0.99905319,99758.389,94.452,498577.52,0.99868737,5838443.669,58.5258,2.7298
RŽunion,2095-2100,40,5,0.00034853,0.00174128,0.99825872,99663.937,173.543,497923.073,0.99777286,5339866.149,53.5787,2.7146
RŽunion,2095-2100,45,5,0.00053255,0.00265932,0.99734068,99490.395,264.577,496814.127,0.99735151,4841943.076,48.6674,2.5892
RŽunion,2095-2100,50,5,0.00053761,0.00268462,0.99731538,99225.818,266.383,495498.321,0.99631704,4345128.949,43.7903,2.6321
RŽunion,2095-2100,55,5,0.00100944,0.00503571,0.99496429,98959.434,498.331,493673.421,0.9931885,3849630.628,38.9011,2.745
RŽunion,2095-2100,60,5,0.00176002,0.00876445,0.99123555,98461.103,862.958,490310.763,0.98946596,3355957.207,34.0841,2.6885
RŽunion,2095-2100,65,5,0.00253868,0.01261938,0.98738062,97598.146,1231.628,485145.81,0.98318629,2865646.445,29.3617,2.6901
RŽunion,2095-2100,70,5,0.00449638,0.02225588,0.97774412,96366.517,2144.722,476988.709,0.96938197,2380500.634,24.7026,2.7415
RŽunion,2095-2100,75,5,0.00846341,0.04153337,0.95846663,94221.795,3913.349,462384.256,0.9387804,1903511.926,20.2025,2.7705
RŽunion,2095-2100,80,5,0.01792896,0.08617748,0.91382252,90308.447,7782.555,434077.278,0.88001843,1441127.669,15.9578,2.7559
RŽunion,2095-2100,85,5,0.03458036,0.16006563,0.83993437,82525.892,13209.559,381996.003,0.79289164,1007050.391,12.2028,2.681
RŽunion,2095-2100,90,5,0.06039116,0.2638824,0.7361176,69316.333,18291.36,302881.436,0.66555159,625054.388,9.0174,2.6109
RŽunion,2095-2100,95,5,0.1077084,0.42552117,0.57447883,51024.973,21712.206,201583.22,0.374301232,322172.952,6.314,2.534
RŽunion,2095-2100,100,-1,0.243078344,...,...,29312.767,29312.767,120589.733,...,120589.733,4.1139,4.1139
Rwanda,2095-2100,0,1,0.00471287,0.00469222,0.99530778,100000,469.222,99561.838,0.99457383,8458638.613,84.5864,0.0662
Rwanda,2095-2100,1,4,0.0004027,0.00160921,0.99839079,99530.778,160.166,397725.074,0.99873733,8359076.775,83.9848,1.5148
Rwanda,2095-2100,5,5,0.00015629,0.00078114,0.99921886,99370.612,77.623,496659.003,0.99928088,7961351.7,80.1178,2.5
Rwanda,2095-2100,10,5,0.00013145,0.00065704,0.99934296,99292.989,65.24,496301.846,0.99917018,7464692.698,75.1784,2.5
Rwanda,2095-2100,15,5,0.00021804,0.00108966,0.99891034,99227.749,108.124,495890.004,0.99860779,6968390.852,70.2262,2.6995
Rwanda,2095-2100,20,5,0.0003432,0.00171463,0.99828537,99119.625,169.954,495199.622,0.99798636,6472500.848,65.2999,2.6552
Rwanda,2095-2100,25,5,0.00046091,0.00230201,0.99769799,98949.671,227.783,494202.467,0.99744049,5977301.227,60.4075,2.6035
Rwanda,2095-2100,30,5,0.00056654,0.00282886,0.99717114,98721.889,279.271,492937.549,0.99680366,5483098.76,55.5409,2.5941
Rwanda,2095-2100,35,5,0.00072824,0.00363488,0.99636512,98442.618,357.827,491361.951,0.99567074,4990161.21,50.6911,2.6214
Rwanda,2095-2100,40,5,0.0010219,0.00509711,0.99490289,98084.791,499.949,489234.718,0.99421749,4498799.259,45.8664,2.6213
Rwanda,2095-2100,45,5,0.00131688,0.0065639,0.9934361,97584.842,640.537,486405.711,0.99202024,4009564.541,41.088,2.6293
Rwanda,2095-2100,50,5,0.00192641,0.00958839,0.99041161,96944.304,929.54,482524.31,0.98891705,3523158.829,36.3421,2.6362
Rwanda,2095-2100,55,5,0.00258174,0.01283081,0.98716919,96014.765,1231.948,477176.517,0.98404075,3040634.52,31.6684,2.6482
Rwanda,2095-2100,60,5,0.00402607,0.01994547,0.98005453,94782.817,1890.487,469561.138,0.97373938,2563458.002,27.0456,2.6974
Rwanda,2095-2100,65,5,0.00693425,0.03413144,0.96586856,92892.33,3170.549,457230.17,0.95426151,2093896.864,22.5411,2.7192
Rwanda,2095-2100,70,5,0.01235621,0.06008827,0.93991173,89721.78,5391.226,436317.151,0.91897661,1636666.694,18.2416,2.72
Rwanda,2095-2100,75,5,0.02256169,0.10727372,0.89272628,84330.554,9046.453,400965.254,0.8534411,1200349.543,14.2339,2.7132
Rwanda,2095-2100,80,5,0.04308129,0.19582392,0.80417608,75284.101,14742.428,342200.227,0.73905357,799384.289,10.6182,2.6788
Rwanda,2095-2100,85,5,0.08188001,0.34204218,0.65795782,60541.674,20707.806,252904.3,0.56358715,457184.062,7.5516,2.5949
Rwanda,2095-2100,90,5,0.15408009,0.55132964,0.44867036,39833.868,21961.592,142533.615,0.35951621,204279.761,5.1283,2.4211
Rwanda,2095-2100,95,5,0.26179447,0.75061353,0.24938647,17872.276,13415.172,51243.145,0.170099699,61746.147,3.4549,2.1586
Rwanda,2095-2100,100,-1,0.424358158,...,...,4457.104,4457.104,10503.001,...,10503.001,2.3565,2.3565
Seychelles,2095-2100,0,1,0.00319392,0.00318438,0.99681562,100000,318.438,99701.287,0.99648884,8633859.124,86.3386,0.0619
Seychelles,2095-2100,1,4,0.00018506,0.00073989,0.99926011,99681.562,73.754,398543.13,0.99940213,8534157.837,85.6142,1.5172
Seychelles,2095-2100,5,5,0.00007431,0.00037149,0.99962851,99607.809,37.004,497946.535,0.99964693,8135614.706,81.6765,2.5
Seychelles,2095-2100,10,5,0.00006694,0.00033463,0.99966537,99570.805,33.32,497770.726,0.99953975,7637668.171,76.7059,2.5
Seychelles,2095-2100,15,5,0.00012781,0.00063885,0.99936115,99537.485,63.59,497541.629,0.99922322,7139897.445,71.7307,2.7072
Seychelles,2095-2100,20,5,0.00018121,0.00090565,0.99909435,99473.896,90.088,497155.146,0.99897857,6642355.816,66.7749,2.6209
Seychelles,2095-2100,25,5,0.00022873,0.00114302,0.99885698,99383.807,113.598,496647.336,0.99868233,6145200.67,61.833,2.6082
Seychelles,2095-2100,30,5,0.00030534,0.00152559,0.99847441,99270.209,151.446,495992.917,0.99816951,5648553.334,56.9008,2.6353
Seychelles,2095-2100,35,5,0.00043914,0.00219347,0.99780653,99118.763,217.414,495085.008,0.99730209,5152560.418,51.9837,2.6597
Seychelles,2095-2100,40,5,0.00066016,0.00329573,0.99670427,98901.349,325.952,493749.313,0.99584842,4657475.41,47.0921,2.6762
Seychelles,2095-2100,45,5,0.00103008,0.00513812,0.99486188,98575.397,506.492,491699.475,0.99365844,4163726.097,42.239,2.6752
Seychelles,2095-2100,50,5,0.00154622,0.00770331,0.99229669,98068.905,755.455,488581.335,0.99051315,3672026.621,37.4433,2.6661
Seychelles,2095-2100,55,5,0.0023214,0.01154447,0.98845553,97313.45,1123.432,483946.235,0.98576652,3183445.287,32.7133,2.667
Seychelles,2095-2100,60,5,0.00352693,0.01749196,0.98250804,96190.018,1682.552,477057.996,0.97737759,2699499.052,28.0642,2.6868
Seychelles,2095-2100,65,5,0.00589463,0.029082,0.970918,94507.466,2748.466,466265.795,0.96078641,2222441.055,23.516,2.7182
Seychelles,2095-2100,70,5,0.01066095,0.05204841,0.94795159,91759,4775.91,447981.841,0.92796197,1756175.26,19.139,2.7359
Seychelles,2095-2100,75,5,0.0203474,0.0972444,0.9027556,86983.09,8458.618,415710.111,0.86570038,1308193.419,15.0396,2.7295
Seychelles,2095-2100,80,5,0.03931617,0.1801874,0.8198126,78524.471,14149.12,359880.4,0.75986399,892483.308,11.3657,2.6859
Seychelles,2095-2100,85,5,0.07359759,0.31263532,0.68736468,64375.351,20126.009,273460.156,0.60892419,532602.908,8.2734,2.5943
Seychelles,2095-2100,90,5,0.12907336,0.48572122,0.51427878,44249.342,21492.845,166516.504,0.43021458,259142.752,5.8564,2.4536
Seychelles,2095-2100,95,5,0.21409956,0.67398893,0.32601107,22756.497,15337.627,71637.827,0.226592585,92626.248,4.0703,2.2522
Seychelles,2095-2100,100,-1,0.353469301,...,...,7418.87,7418.87,20988.421,...,20988.421,2.8291,2.8291
Somalia,2095-2100,0,1,0.01447216,0.01428477,0.98571523,100000,1428.477,98705.118,0.98322206,7407341.077,74.0734,0.0935
Somalia,2095-2100,1,4,0.00140512,0.00560079,0.99439921,98571.523,552.079,392905.914,0.9956414,7308635.96,74.1455,1.5
Somalia,2095-2100,5,5,0.00051397,0.00256654,0.99743346,98019.445,251.571,489468.296,0.99769108,6915730.046,70.5547,2.5
Somalia,2095-2100,10,5,0.00041055,0.00205064,0.99794936,97767.874,200.486,488338.153,0.99772521,6426261.75,65.7298,2.5
Somalia,2095-2100,15,5,0.00052563,0.00262486,0.99737514,97567.387,256.101,487227.286,0.99688915,5937923.598,60.8597,2.6195
Somalia,2095-2100,20,5,0.00073238,0.00365553,0.99634447,97311.287,355.724,485711.594,0.99578509,5450696.312,56.013,2.625
Somalia,2095-2100,25,5,0.00096487,0.00481328,0.99518672,96955.563,466.674,483664.366,0.99445687,4964984.717,51.2089,2.6141
Somalia,2095-2100,30,5,0.00127861,0.00637369,0.99362631,96488.888,614.99,480983.352,0.99246691,4481320.352,46.4439,2.6242
Somalia,2095-2100,35,5,0.00177397,0.00883265,0.99116735,95873.898,846.821,477360.062,0.98972312,4000336.999,41.725,2.6271
Somalia,2095-2100,40,5,0.0023954,0.01190944,0.98809056,95027.077,1131.719,472454.289,0.98580556,3522976.937,37.0734,2.631
Somalia,2095-2100,45,5,0.00340667,0.01689808,0.98310192,93895.358,1586.651,465748.067,0.9793276,3050522.648,32.4885,2.6499
Somalia,2095-2100,50,5,0.00509028,0.02515233,0.97484767,92308.707,2321.779,456119.939,0.96870629,2584774.581,28.0014,2.664
Somalia,2095-2100,55,5,0.00787744,0.03867917,0.96132083,89986.928,3480.62,441846.255,0.95071357,2128654.643,23.6552,2.6762
Somalia,2095-2100,60,5,0.01282892,0.06229642,0.93770358,86506.308,5389.033,420069.229,0.91859437,1686808.387,19.4993,2.6875
Somalia,2095-2100,65,5,0.02202414,0.10476837,0.89523163,81117.275,8498.525,385873.228,0.86366636,1266739.158,15.6161,2.6804
Somalia,2095-2100,70,5,0.03801119,0.17444294,0.82555706,72618.75,12667.828,333265.727,0.77784893,880865.93,12.13,2.6454
Somalia,2095-2100,75,5,0.06471779,0.27984253,0.72015747,59950.922,16776.817,259230.39,0.65338533,547600.203,9.1341,2.5845
Somalia,2095-2100,80,5,0.10893057,0.42734806,0.57265194,43174.105,18450.37,169377.335,0.49700061,288369.813,6.6792,2.4801
Somalia,2095-2100,85,5,0.17482673,0.595259,0.404741,24723.735,14717.026,84180.639,0.3370782,118992.478,4.8129,2.3202
Somalia,2095-2100,90,5,0.26405303,0.74876022,0.25123978,10006.709,7492.626,28375.458,0.20289392,34811.84,3.4788,2.1094
Somalia,2095-2100,95,5,0.37596924,0.86096309,0.13903691,2514.083,2164.533,5757.208,0.1055211,6436.381,2.5601,1.8523
Somalia,2095-2100,100,-1,0.514668039,...,...,349.55,349.55,679.174,...,679.174,1.943,1.943
South Sudan,2095-2100,0,1,0.01580375,0.01558145,0.98441855,100000,1558.145,98593.385,0.98199298,7326210.584,73.2621,0.0973
South Sudan,2095-2100,1,4,0.00138962,0.00553923,0.99446077,98441.855,545.292,392403.105,0.99554385,7227617.199,73.4202,1.498
South Sudan,2095-2100,5,5,0.00055178,0.00275508,0.99724492,97896.563,269.713,488808.533,0.99761974,6835214.094,69.8208,2.5
South Sudan,2095-2100,10,5,0.00040128,0.0020044,0.9979956,97626.85,195.684,487645.042,0.99766383,6346405.561,65.0068,2.5
South Sudan,2095-2100,15,5,0.00056708,0.00283163,0.99716837,97431.167,275.889,486505.819,0.99661473,5858760.519,60.1323,2.6439
South Sudan,2095-2100,20,5,0.00080529,0.00401886,0.99598114,97155.277,390.454,484858.865,0.99510942,5372254.7,55.2956,2.6501
South Sudan,2095-2100,25,5,0.0011751,0.00585928,0.99414072,96764.823,566.973,482487.623,0.99309892,4887395.834,50.508,2.6428
South Sudan,2095-2100,30,5,0.00161674,0.00805294,0.99194706,96197.851,774.676,479157.938,0.99033575,4404908.212,45.7901,2.636
South Sudan,2095-2100,35,5,0.0022943,0.01140927,0.98859073,95423.175,1088.708,474527.234,0.98696935,3925750.274,41.1404,2.6223
South Sudan,2095-2100,40,5,0.00297519,0.01477098,0.98522902,94334.467,1393.412,468343.834,0.98282642,3451223.04,36.585,2.6113
South Sudan,2095-2100,45,5,0.00403185,0.01996818,0.98003182,92941.054,1855.864,460300.694,0.97629815,2982879.207,32.0943,2.6267
South Sudan,2095-2100,50,5,0.00568961,0.02807105,0.97192895,91085.191,2556.857,449390.715,0.96613205,2522578.512,27.6947,2.6396
South Sudan,2095-2100,55,5,0.00834064,0.04090514,0.95909486,88528.334,3621.264,434170.773,0.94836232,2073187.797,23.4184,2.6608
South Sudan,2095-2100,60,5,0.01338108,0.06489064,0.93510936,84907.07,5509.674,411751.201,0.91602894,1639017.024,19.3037,2.6797
South Sudan,2095-2100,65,5,0.02258908,0.10730907,0.89269093,79397.396,8520.06,377176.018,0.8608032,1227265.823,15.4573,2.6748
South Sudan,2095-2100,70,5,0.03881112,0.17778566,0.82221434,70877.335,12600.974,324674.323,0.77421991,850089.805,11.9938,2.6421
South Sudan,2095-2100,75,5,0.06585538,0.28406066,0.71593934,58276.361,16554.022,251369.325,0.64747129,525415.482,9.0159,2.5829
South Sudan,2095-2100,80,5,0.1116369,0.43548371,0.56451629,41722.339,18169.399,162754.421,0.4881157,274046.158,6.5683,2.4761
South Sudan,2095-2100,85,5,0.17933123,0.60487602,0.39512398,23552.94,14246.609,79442.988,0.32842846,111291.736,4.7252,2.3101
South Sudan,2095-2100,90,5,0.26964993,0.75599365,0.24400635,9306.332,7035.528,26091.338,0.19775408,31848.749,3.4223,2.0947
South Sudan,2095-2100,95,5,0.38004624,0.8635323,0.1364677,2270.804,1960.913,5159.668,0.103821336,5757.41,2.5354,1.8411
South Sudan,2095-2100,100,-1,0.518430193,...,...,309.891,309.891,597.742,...,597.742,1.9289,1.9289
Uganda,2095-2100,0,1,0.00719185,0.00714423,0.99285577,100000,714.423,99337.828,0.99175447,8041792.89,80.4179,0.0731
Uganda,2095-2100,1,4,0.00061087,0.00243977,0.99756023,99285.577,242.234,396539.409,0.99810109,7942455.062,79.9961,1.5111
Uganda,2095-2100,5,5,0.00022719,0.00113529,0.99886471,99043.343,112.443,494935.609,0.99896042,7545915.653,76.188,2.5
Uganda,2095-2100,10,5,0.00018884,0.00094376,0.99905624,98930.9,93.367,494421.083,0.99881977,7050980.045,71.2718,2.5
Uganda,2095-2100,15,5,0.00030734,0.00153564,0.99846436,98837.533,151.779,493837.551,0.99805213,6556558.962,66.3367,2.6933
Uganda,2095-2100,20,5,0.00047898,0.00239222,0.99760778,98685.754,236.078,492875.618,0.99716563,6062721.411,61.4346,2.6569
Uganda,2095-2100,25,5,0.00065583,0.00327401,0.99672599,98449.676,322.325,491478.627,0.99631903,5569845.793,56.5756,2.6119
Uganda,2095-2100,30,5,0.00082485,0.00411613,0.99588387,98127.351,403.905,489669.511,0.99526568,5078367.166,51.7528,2.6053
Uganda,2095-2100,35,5,0.00109602,0.0054659,0.9945341,97723.446,534.146,487351.258,0.99345166,4588697.655,46.956,2.6299
Uganda,2095-2100,40,5,0.00155583,0.00775053,0.99224947,97189.3,753.269,484159.919,0.99108643,4101346.397,42.1996,2.6282
Uganda,2095-2100,45,5,0.00206009,0.01025055,0.98974945,96436.031,988.522,479844.327,0.98743122,3617186.478,37.5087,2.6371
Uganda,2095-2100,50,5,0.00306623,0.01522113,0.98477887,95447.509,1452.819,473813.269,0.98216912,3137342.151,32.8698,2.643
Uganda,2095-2100,55,5,0.00422013,0.02089374,0.97910626,93994.691,1963.901,465364.763,0.97380009,2663528.882,28.337,2.6533
Uganda,2095-2100,60,5,0.00667574,0.03287228,0.96712772,92030.79,3025.262,453172.25,0.95707693,2198164.118,23.8851,2.6922
Uganda,2095-2100,65,5,0.01134962,0.05530628,0.94469372,89005.528,4922.565,433720.705,0.92695684,1744991.869,19.6054,2.703
Uganda,2095-2100,70,5,0.01981757,0.09475715,0.90524285,84082.963,7967.462,402040.374,0.87517997,1311271.164,15.595,2.6938
